time_0,current_0,voltage_0,time_1,current_1,voltage_1
0.0,0.0,-65.0,0.0,0.0,-65.0
0.025,0.0,-65.01278612344245,0.025,0.0,-65.01278612344245
0.05,0.0,-65.02551429920123,0.05,0.0,-65.02551429920123
0.075,0.0,-65.03819219791629,0.075,0.0,-65.03819219791629
0.09999999999999999,0.0,-65.05082530709706,0.09999999999999999,0.0,-65.05082530709706
0.12499999999999999,0.0,-65.0634178143833,0.12499999999999999,0.0,-65.0634178143833
0.15,0.0,-65.07597303320183,0.15,0.0,-65.07597303320183
0.17500000000000002,0.0,-65.08849365296295,0.17500000000000002,0.0,-65.08849365296295
0.20000000000000004,0.0,-65.10098189983923,0.20000000000000004,0.0,-65.10098189983923
0.22500000000000006,0.0,-65.11343964529705,0.22500000000000006,0.0,-65.11343964529705
0.25000000000000006,0.0,-65.1258684819419,0.25000000000000006,0.0,-65.1258684819419
0.2750000000000001,0.0,-65.13826977810018,0.2750000000000001,0.0,-65.13826977810018
0.3000000000000001,0.0,-65.15064471818216,0.3000000000000001,0.0,-65.15064471818216
0.3250000000000001,0.0,-65.1629943333098,0.3250000000000001,0.0,-65.1629943333098
0.35000000000000014,0.0,-65.17531952512614,0.35000000000000014,0.0,-65.17531952512614
0.37500000000000017,0.0,-65.18762108471803,0.37500000000000017,0.0,-65.18762108471803
0.4000000000000002,0.0,-65.19989970795376,0.4000000000000002,0.0,-65.19989970795376
0.4250000000000002,0.0,-65.21215600812818,0.4250000000000002,0.0,-65.21215600812818
0.45000000000000023,0.0,-65.22439052653917,0.45000000000000023,0.0,-65.22439052653917
0.47500000000000026,0.0,-65.23660374144013,0.47500000000000026,0.0,-65.23660374144013
0.5000000000000002,0.0,-65.24879607569248,0.5000000000000002,0.0,-65.24879607569248
0.5250000000000001,0.0,-65.26096790335897,0.5250000000000001,0.0,-65.26096790335897
0.55,0.0,-65.27311955542127,0.55,0.0,-65.27311955542127
0.575,0.0,-65.28525132476392,0.575,0.0,-65.28525132476392
0.5999999999999999,0.0,-65.2973634705372,0.5999999999999999,0.0,-65.2973634705372
0.6249999999999998,0.0,-65.3094562219896,0.6249999999999998,0.0,-65.3094562219896
0.6499999999999997,0.0,-65.321529781844,0.6499999999999997,0.0,-65.321529781844
0.6749999999999996,0.0,-65.33358432927893,0.6749999999999996,0.0,-65.33358432927893
0.6999999999999995,0.0,-65.3456200225664,0.6999999999999995,0.0,-65.3456200225664
0.7249999999999994,0.0,-65.35763700140986,0.7249999999999994,0.0,-65.35763700140986
0.7499999999999993,0.0,-65.36963538901941,0.7499999999999993,0.0,-65.36963538901941
0.7749999999999992,0.0,-65.3816152939561,0.7749999999999992,0.0,-65.3816152939561
0.7999999999999992,0.0,-65.39357681177293,0.7999999999999992,0.0,-65.39357681177293
0.8249999999999991,0.0,-65.40552002647614,0.8249999999999991,0.0,-65.40552002647614
0.849999999999999,0.0,-65.41744501182794,0.849999999999999,0.0,-65.41744501182794
0.8749999999999989,0.0,-65.42935183250847,0.8749999999999989,0.0,-65.42935183250847
0.8999999999999988,0.0,-65.44124054515301,0.8999999999999988,0.0,-65.44124054515301
0.9249999999999987,0.0,-65.4531111992783,0.9249999999999987,0.0,-65.4531111992783
0.9499999999999986,0.0,-65.46496383811039,0.9499999999999986,0.0,-65.46496383811039
0.9749999999999985,0.0,-65.47679849932463,0.9749999999999985,0.0,-65.47679849932463
0.9999999999999984,0.0,-65.48861521570743,0.9999999999999984,0.0,-65.48861521570743
1.0249999999999984,0.0,-65.50041401574826,1.0249999999999984,0.0,-65.50041401574826
1.0499999999999983,0.0,-65.51219492416936,1.0499999999999983,0.0,-65.51219492416936
1.0749999999999982,0.0,-65.52395796239972,1.0749999999999982,0.0,-65.52395796239972
1.099999999999998,0.0,-65.53570314899927,1.099999999999998,0.0,-65.53570314899927
1.124999999999998,0.0,-65.54743050003856,1.124999999999998,0.0,-65.54743050003856
1.149999999999998,0.0,-65.55914002943845,1.149999999999998,0.0,-65.55914002943845
1.1749999999999978,0.0,-65.57083174927415,1.1749999999999978,0.0,-65.57083174927415
1.1999999999999977,0.0,-65.58250567004714,1.1999999999999977,0.0,-65.58250567004714
1.2249999999999976,0.0,-65.59416180092838,1.2249999999999976,0.0,-65.59416180092838
1.2499999999999976,0.0,-65.60580014997565,1.2499999999999976,0.0,-65.60580014997565
1.2749999999999975,0.0,-65.61742072432784,1.2749999999999975,0.0,-65.61742072432784
1.2999999999999974,0.0,-65.62902353037836,1.2999999999999974,0.0,-65.62902353037836
1.3249999999999973,0.0,-65.64060857392988,1.3249999999999973,0.0,-65.64060857392988
1.3499999999999972,0.0,-65.65217586033228,1.3499999999999972,0.0,-65.65217586033228
1.3749999999999971,0.0,-65.66372539460548,1.3749999999999971,0.0,-65.66372539460548
1.399999999999997,0.0,-65.67525718154874,1.399999999999997,0.0,-65.67525718154874
1.424999999999997,0.0,-65.6867712258377,1.424999999999997,0.0,-65.6867712258377
1.4499999999999968,0.0,-65.69826753211046,1.4499999999999968,0.0,-65.69826753211046
1.4749999999999968,0.0,-65.70974610504378,1.4749999999999968,0.0,-65.70974610504378
1.4999999999999967,0.0,-65.72120694942035,1.4999999999999967,0.0,-65.72120694942035
1.5249999999999966,0.0,-65.73265007018816,1.5249999999999966,0.0,-65.73265007018816
1.5499999999999965,0.0,-65.74407547251253,1.5499999999999965,0.0,-65.74407547251253
1.5749999999999964,0.0,-65.75548316182184,1.5749999999999964,0.0,-65.75548316182184
1.5999999999999963,0.0,-65.76687314384725,1.5999999999999963,0.0,-65.76687314384725
1.6249999999999962,0.0,-65.77824542465734,1.6249999999999962,0.0,-65.77824542465734
1.6499999999999961,0.0,-65.78960001068795,1.6499999999999961,0.0,-65.78960001068795
1.674999999999996,0.0,-65.8009369087678,1.674999999999996,0.0,-65.8009369087678
1.699999999999996,0.0,-65.81225612614037,1.699999999999996,0.0,-65.81225612614037
1.7249999999999959,0.0,-65.82355767048226,1.7249999999999959,0.0,-65.82355767048226
1.7499999999999958,0.0,-65.83484154991855,1.7499999999999958,0.0,-65.83484154991855
1.7749999999999957,0.0,-65.84610777303544,1.7749999999999957,0.0,-65.84610777303544
1.7999999999999956,0.0,-65.8573563488903,1.7999999999999956,0.0,-65.8573563488903
1.8249999999999955,0.0,-65.86858728701966,1.8249999999999955,0.0,-65.86858728701966
1.8499999999999954,0.0,-65.87980059744511,1.8499999999999954,0.0,-65.87980059744511
1.8749999999999953,0.0,-65.89099629067746,1.8749999999999953,0.0,-65.89099629067746
1.8999999999999952,0.0,-65.9021743777194,1.8999999999999952,0.0,-65.9021743777194
1.9249999999999952,0.0,-65.91333487006662,1.9249999999999952,0.0,-65.91333487006662
1.949999999999995,0.0,-65.92447777970777,1.949999999999995,0.0,-65.92447777970777
1.974999999999995,0.0,-65.93560311912326,1.974999999999995,0.0,-65.93560311912326
1.999999999999995,0.0,-65.9467109012831,1.999999999999995,0.0,-65.9467109012831
2.024999999999995,0.0,-65.95780113964386,2.024999999999995,0.0,-65.95780113964386
2.0499999999999954,0.0,-65.96887384814484,2.0499999999999954,0.0,-65.96887384814484
2.0749999999999957,0.0,-65.97992904120358,2.0749999999999957,0.0,-65.97992904120358
2.099999999999996,0.0,-65.99096673371072,2.099999999999996,0.0,-65.99096673371072
2.1249999999999964,0.0,-66.00198694102448,2.1249999999999964,0.0,-66.00198694102448
2.149999999999997,0.0,-66.01298967896449,2.149999999999997,0.0,-66.01298967896449
2.174999999999997,0.0,-66.02397496380537,2.174999999999997,0.0,-66.02397496380537
2.1999999999999975,0.0,-66.03494281226997,2.1999999999999975,0.0,-66.03494281226997
2.224999999999998,0.0,-66.04589324152224,2.224999999999998,0.0,-66.04589324152224
2.2499999999999982,0.0,-66.05682626915987,2.2499999999999982,0.0,-66.05682626915987
2.2749999999999986,0.0,-66.06774191320689,2.2749999999999986,0.0,-66.06774191320689
2.299999999999999,0.0,-66.07864019210585,2.299999999999999,0.0,-66.07864019210585
2.3249999999999993,0.0,-66.08952112471006,2.3249999999999993,0.0,-66.08952112471006
2.3499999999999996,0.0,-66.10038473027566,2.3499999999999996,0.0,-66.10038473027566
2.375,0.0,-66.11123102845362,2.375,0.0,-66.11123102845362
2.4000000000000004,0.0,-66.12206003928164,2.4000000000000004,0.0,-66.12206003928164
2.4250000000000007,0.0,-66.13287178317611,2.4250000000000007,0.0,-66.13287178317611
2.450000000000001,0.0,-66.14366628092405,2.450000000000001,0.0,-66.14366628092405
2.4750000000000014,0.0,-66.15444355367488,2.4750000000000014,0.0,-66.15444355367488
2.5000000000000018,0.0,-66.16520362293245,2.5000000000000018,0.0,-66.16520362293245
2.525000000000002,0.0,-66.17594651054695,2.525000000000002,0.0,-66.17594651054695
2.5500000000000025,0.0,-66.18667223870693,2.5500000000000025,0.0,-66.18667223870693
2.575000000000003,0.0,-66.19738082993129,2.575000000000003,0.0,-66.19738082993129
2.600000000000003,0.0,-66.20807230706147,2.600000000000003,0.0,-66.20807230706147
2.6250000000000036,0.0,-66.21874669325355,2.6250000000000036,0.0,-66.21874669325355
2.650000000000004,0.0,-66.22940401197059,2.650000000000004,0.0,-66.22940401197059
2.6750000000000043,0.0,-66.24004428697486,2.6750000000000043,0.0,-66.24004428697486
2.7000000000000046,0.0,-66.25066754232041,2.7000000000000046,0.0,-66.25066754232041
2.725000000000005,0.0,-66.26127380234549,2.725000000000005,0.0,-66.26127380234549
2.7500000000000053,0.0,-66.2718630916652,2.7500000000000053,0.0,-66.2718630916652
2.7750000000000057,0.0,-66.2824354351642,2.7750000000000057,0.0,-66.2824354351642
2.800000000000006,0.0,-66.29299085798961,2.800000000000006,0.0,-66.29299085798961
2.8250000000000064,0.0,-66.30352938554381,2.8250000000000064,0.0,-66.30352938554381
2.8500000000000068,0.0,-66.31405104347759,2.8500000000000068,0.0,-66.31405104347759
2.875000000000007,0.0,-66.32455585768325,2.875000000000007,0.0,-66.32455585768325
2.9000000000000075,0.0,-66.33504385428786,2.9000000000000075,0.0,-66.33504385428786
2.925000000000008,0.0,-66.34551505964663,2.925000000000008,0.0,-66.34551505964663
2.950000000000008,0.0,-66.35596950033639,2.950000000000008,0.0,-66.35596950033639
2.9750000000000085,0.0,-66.36640720314915,2.9750000000000085,0.0,-66.36640720314915
3.000000000000009,0.0,-66.37682819508589,3.000000000000009,0.0,-66.37682819508589
3.0250000000000092,0.0,-66.38723250335025,3.0250000000000092,0.0,-66.38723250335025
3.0500000000000096,0.0,-66.39762015534254,3.0500000000000096,0.0,-66.39762015534254
3.07500000000001,0.0,-66.40799117865373,3.07500000000001,0.0,-66.40799117865373
3.1000000000000103,0.0,-66.4183456010596,3.1000000000000103,0.0,-66.4183456010596
3.1250000000000107,0.0,-66.42868345051501,3.1250000000000107,0.0,-66.42868345051501
3.150000000000011,0.0,-66.43900475514822,3.150000000000011,0.0,-66.43900475514822
3.1750000000000114,0.0,-66.44930954325535,3.1750000000000114,0.0,-66.44930954325535
3.2000000000000117,0.0,-66.45959784329503,3.2000000000000117,0.0,-66.45959784329503
3.225000000000012,0.0,-66.46986968388293,3.225000000000012,0.0,-66.46986968388293
3.2500000000000124,0.0,-66.4801250937867,3.2500000000000124,0.0,-66.4801250937867
3.275000000000013,0.0,-66.49036410192066,3.275000000000013,0.0,-66.49036410192066
3.300000000000013,0.0,-66.50058673734097,3.300000000000013,0.0,-66.50058673734097
3.3250000000000135,0.0,-66.51079302924055,3.3250000000000135,0.0,-66.51079302924055
3.350000000000014,0.0,-66.52098300694432,3.350000000000014,0.0,-66.52098300694432
3.375000000000014,0.0,-66.53115669990449,3.375000000000014,0.0,-66.53115669990449
3.4000000000000146,0.0,-66.54131413769585,3.4000000000000146,0.0,-66.54131413769585
3.425000000000015,0.0,-66.5514553500113,3.425000000000015,0.0,-66.5514553500113
3.4500000000000153,0.0,-66.56158036665734,3.4500000000000153,0.0,-66.56158036665734
3.4750000000000156,0.0,-66.57168921754973,3.4750000000000156,0.0,-66.57168921754973
3.500000000000016,0.0,-66.58178193270923,3.500000000000016,0.0,-66.58178193270923
3.5250000000000163,0.0,-66.5918585422574,3.5250000000000163,0.0,-66.5918585422574
3.5500000000000167,0.0,-66.60191907641246,3.5500000000000167,0.0,-66.60191907641246
3.575000000000017,0.0,-66.61196356548531,3.575000000000017,0.0,-66.61196356548531
3.6000000000000174,0.0,-66.62199203987561,3.6000000000000174,0.0,-66.62199203987561
3.6250000000000178,0.0,-66.63200453006789,3.6250000000000178,0.0,-66.63200453006789
3.650000000000018,0.0,-66.64200106662778,3.650000000000018,0.0,-66.64200106662778
3.6750000000000185,0.0,-66.65198168019835,3.6750000000000185,0.0,-66.65198168019835
3.700000000000019,0.0,-66.6619464014964,3.700000000000019,0.0,-66.6619464014964
3.725000000000019,0.0,-66.67189526130902,3.725000000000019,0.0,-66.67189526130902
3.7500000000000195,0.0,-66.68182829049005,3.7500000000000195,0.0,-66.68182829049005
3.77500000000002,0.0,-66.69174551995671,3.77500000000002,0.0,-66.69174551995671
3.8000000000000203,0.0,-66.70164698068626,3.8000000000000203,0.0,-66.70164698068626
3.8250000000000206,0.0,-66.71153270371278,3.8250000000000206,0.0,-66.71153270371278
3.850000000000021,0.0,-66.72140272012388,3.850000000000021,0.0,-66.72140272012388
3.8750000000000213,0.0,-66.73125706105772,3.8750000000000213,0.0,-66.73125706105772
3.9000000000000217,0.0,-66.74109575769982,3.9000000000000217,0.0,-66.74109575769982
3.925000000000022,0.0,-66.75091884128021,3.925000000000022,0.0,-66.75091884128021
3.9500000000000224,0.0,-66.76072634307035,3.9500000000000224,0.0,-66.76072634307035
3.9750000000000227,0.0,-66.77051829438037,3.9750000000000227,0.0,-66.77051829438037
4.000000000000023,0.0,-66.78029472655624,4.000000000000023,0.0,-66.78029472655624
4.0250000000000234,0.0,-66.79005567097703,4.0250000000000234,0.0,-66.79005567097703
4.050000000000024,0.0,-66.79980115905221,4.050000000000024,0.0,-66.79980115905221
4.075000000000024,0.0,-66.80953122221902,4.075000000000024,0.0,-66.80953122221902
4.1000000000000245,0.0,-66.81924589193996,4.1000000000000245,0.0,-66.81924589193996
4.125000000000025,0.0,-66.82894519970019,4.125000000000025,0.0,-66.82894519970019
4.150000000000025,0.0,-66.8386291770051,4.150000000000025,0.0,-66.8386291770051
4.175000000000026,0.0,-66.84829785537796,4.175000000000026,0.0,-66.84829785537796
4.200000000000026,0.0,-66.85795126635747,4.200000000000026,0.0,-66.85795126635747
4.225000000000026,0.0,-66.86758944149555,4.225000000000026,0.0,-66.86758944149555
4.250000000000027,0.0,-66.87721241235502,4.250000000000027,0.0,-66.87721241235502
4.275000000000027,0.0,-66.88682021050742,4.275000000000027,0.0,-66.88682021050742
4.300000000000027,0.0,-66.89641286753087,4.300000000000027,0.0,-66.89641286753087
4.325000000000028,0.0,-66.90599041500796,4.325000000000028,0.0,-66.90599041500796
4.350000000000028,0.0,-66.91555288452365,4.350000000000028,0.0,-66.91555288452365
4.375000000000028,0.0,-66.92510030766333,4.375000000000028,0.0,-66.92510030766333
4.400000000000029,0.0,-66.93463271601077,4.400000000000029,0.0,-66.93463271601077
4.425000000000029,0.0,-66.94415014114625,4.425000000000029,0.0,-66.94415014114625
4.4500000000000295,0.0,-66.95365261464467,4.4500000000000295,0.0,-66.95365261464467
4.47500000000003,0.0,-66.96314016807369,4.47500000000003,0.0,-66.96314016807369
4.50000000000003,0.0,-66.97261283299196,4.50000000000003,0.0,-66.97261283299196
4.5250000000000306,0.0,-66.9820706409473,4.5250000000000306,0.0,-66.9820706409473
4.550000000000031,0.0,-66.99151362347509,4.550000000000031,0.0,-66.99151362347509
4.575000000000031,0.0,-67.00094181209647,4.575000000000031,0.0,-67.00094181209647
4.600000000000032,0.0,-67.01035523831682,4.600000000000032,0.0,-67.01035523831682
4.625000000000032,0.0,-67.01975393362405,4.625000000000032,0.0,-67.01975393362405
4.650000000000032,0.0,-67.02913792948708,4.650000000000032,0.0,-67.02913792948708
